334901	Chair Shots: WWE Money in the Bank preview and predictions	http://www.carrollcountytimes.com/blogs/sports/chair_shots/chair-shots-wwe-money-in-the-bank-preview-and-predictions/article_3e82ee88-ff88-11e3-a592-0019bb2963f4.html	Carroll County Times \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.carrollcountytimes.com	1404150399824
334912	WWE Money in the Bank betting odds 2014: John Cena favorite to win title	http://fansided.com/2014/06/28/wwe-money-bank-betting-odds-2014-john-cena-favorite-win-title/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150402779
334913	WWE Money in the Bank 2014 predictions: WWE title, Contract ladder matches	http://www.cagesideseats.com/2014/6/28/5852656/wwe-money-in-the-bank-2014-predictions-wwe-title-contract-ladder-matches	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150403159
334914	WWE Money in the Bank 2014 match card preview: Paige vs. Naomi	http://www.cagesideseats.com/2014/6/28/5849892/wwe-money-in-the-bank-2014-match-card-preview-paige-vs-naomi	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150403377
334915	WWE Money in the Bank statistics (Video)	http://fansided.com/2014/06/28/wwe-money-bank-statistics-video/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150403579
334916	WWE 'Money in the Bank' Special Event Preview, Part One	http://www.sportsmedia101.com/wrestling/2014/06/27/wwe-money-in-the-bank-special-event-preview-part-one/	Sports Media 101	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportsmedia101.com	1404150403772
334917	WWE 'Money in the Bank' Special Event Preview, Part Two	http://www.sportsmedia101.com/wrestling/2014/06/28/wwe-money-in-the-bank-special-event-preview-part-two/	Sports Media 101	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportsmedia101.com	1404150404099
334918	Bad News Barrett pulled from WWE Money in the Bank match?	http://fansided.com/2014/06/28/bad-news-barrett-pulled-wwe-money-bank-match/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150404638
334919	WWE News: Would WWE Split The World Titles At The Money In The Bank PPV?	http://www.inquisitr.com/1324124/wwe-news-would-wwe-split-the-world-titles-at-the-money-in-the-bank-ppv/	The Inquisitr	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.inquisitr.com	1404150405061
334920	WWE: Why John Cena Is The Best Choice To Win Money In The Bank, Fight  ...	http://www.scifighting.com/2014/06/28/30460/wwe-john-cena-best-choice-win-money-bank-fight-brock-lesnar-summerslam/	Scifighting	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.scifighting.com	1404150405280
334921	WWE Money In The Bank Rumors: Who Are The Vegas Odds Favoring?	http://www.rantsports.com/pro-wrestling/2014/06/28/wwe-money-in-the-bank-rumors-who-are-the-vegas-odds-favoring/	Rant Sports	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.rantsports.com	1404150405635
334922	Is the WWE even trying with its Pay Per Views anymore?	https://uk.tv.yahoo.com/wwe-even-trying-pay-per-views-anymore-214200605.html	Yahoo TV UK	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	uk.tv.yahoo.com	1404150405827
334923	WWE: What will happen in the Money in the Bank matches at MITB?	https://uk.tv.yahoo.com/wwe-happen-money-bank-matches-mitb-211600754.html	Yahoo TV UK	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	uk.tv.yahoo.com	1404150406173
334924	WWE Money in the Bank 2014: Full card, predictions and everything you need to  ...	http://www.independent.co.uk/sport/general/wwe-mma-wrestling/wwe-money-in-the-bank-2014-full-card-predictions-and-everything-else-you-need-to-know-9568486.html	The Independent	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.independent.co.uk	1404150406366
334925	WWE Spoilers: John Cena vs Brock Lesnar SummerSlam Update, Money in the  ...	http://www.mstarz.com/articles/32785/20140628/wwe-spoilers-john-cena-vs-brock-lesnar-summerslam-update-money.htm	Mstarz	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.mstarz.com	1404150406608
334926	WWE Money in the Bank 2014 – Sky Sports Box Office TV	http://tvnewsroom.co.uk/sport/money-bank-2014-live-wwe-sky-sports-box-office-tv-107266/	TV Newsroom	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	tvnewsroom.co.uk	1404150406835
334927	Possible Indication Barrett Has Been Pulled from MITB, Latest Kurt Angle  ...	http://www.wrestlezone.com/news/487905-latest-kurt-angle-mycomeback-video	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150407205
334928	WWE Money in the Bank 2014: Last-minute predictions for the show	http://www.philly.com/philly/blogs/the-squared-circle/WWE-Money-in-the-Bank-2014-Last-minute-predictions-for-the-show.html	Philly.com \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.philly.com	1404150407397
334929	WWE Money in the Bank 2014 rumors: Randy Orton, not John Cena, to walk out  ...	http://fansided.com/2014/06/28/wwe-money-bank-2014-rumors-randy-orton-john-cena-walk-champion/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150407609
334930	WZ Reader Poll: Who Will Leave Money in the Bank with the Title Shot Contract?	http://www.wrestlezone.com/news/487849-wz-reader-poll-who-will-leave-money-in-the-bank-with-the-title-shot-contract	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150407817
334931	WWE Money in the Bank 2014 match card previews: Featuring ladder matches  ...	http://www.cagesideseats.com/2014/6/28/5849932/wwe-money-in-the-bank-2014-match-card-previews-featuring-ladder	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150408122
334932	The John Report: WWE Money In The Bank 2014 Preview	http://www.wrestlingnewssource.com/news/35035/The-John-Report-WWE-Money-In-The-Bank-2014/	WrestlingNewsSource.com	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlingnewssource.com	1404150408332
334933	WWE Money In The Bank Results Predictions	http://whatculture.com/wwe/wwe-money-bank-results-predictions.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150408825
334934	WWE: 7 Quickest Money In The Bank Cash-Ins Ever	http://whatculture.com/wwe/wwe-7-quickest-money-bank-cash-ins-ever.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150409077
334935	Randy Orton To Win WWE Title This Weekend?	http://whatculture.com/wwe/randy-orton-win-wwe-title-weekend.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150409295
334936	WWE Saving Triple H Vs. Roman Reigns For After SummerSlam?, More Big PPV  ...	http://www.wrestlinginc.com/wi/news/2014/0628/577502/wwe-saving-triple-h-vs-roman-reigns-for-after-summerslam/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+wrestlinginc_news+(WrestlingInc.com+Pro+Wrestling+News)	Wrestling Inc.	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlinginc.com	1404150409511
334937	The Good, the Great and the Awesome from SmackDown (June 27)	http://bleacherreport.com/articles/2112789-the-good-the-great-and-the-awesome-from-smackdown-june-27	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150409698
334938	CB Asks: Who Will Win the Money In The Bank Matches? Make Your Final Picks  ...	http://wrestling.insidepulse.com/2014/06/28/cb-asks-who-will-win-the-money-in-the-bank-matches-make-your-final-picks-for-the-new-champion-and-briefcase-holder/	Inside Pulse	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	wrestling.insidepulse.com	1404150409934
334939	Rumour: Randy Orton to win WWE World Heavyweight title at Money In The Bank	http://www.sportskeeda.com/wwe/rumour-randy-orton-win-wwe-world-heavyweight-title-money-in-the-bank/	Sportskeeda	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportskeeda.com	1404150410206
334940	Money in the Bank, Rob Van Dam & Latest WWE News & Rumors from Ring  ...	http://bleacherreport.com/articles/2112219-money-in-the-bank-rob-van-dam-latest-wwe-news-rumors-from-ring-rust-radio	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150410403
334941	WWE SmackDown video (June 27, 2014): Roman Reigns vs. Kane, Money in  ...	http://www.cagesideseats.com/wwe-smackdown/2014/6/28/5851722/wwe-smackdown-video-june-27-2014-roman-reigns-vs-kane-money-in-the-bank	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150410612
334942	WWE Money in the Bank 2014: Match Card, Potential Spoilers, Predictions and  ...	http://bleacherreport.com/articles/2111331-wwe-money-in-the-bank-2014-match-card-potential-spoilers-predictions-and-more	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150410798
334943	WWE Money in the Bank 2014: Most Under-Appreciated Storylines to Follow	http://bleacherreport.com/articles/2111650-wwe-money-in-the-bank-2014-most-under-appreciated-storylines-to-follow	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150411134
334944	Roman Reigns overcomes Kane and Randy Orton on Smackdown	http://www1.skysports.com/other-sports/news/14203/9364670/roman-reigns-overcomes-kane-and-randy-orton-on-smackdown	SkySports	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www1.skysports.com	1404150411460
334945	Rumour: WWE to change Cena winning plan at MITB; updates on Barrett's injury  ...	http://www.sportskeeda.com/wwe/rumour-wwe-change-cena-winning-plan-mitb-updates-barrett-injury-second-ladder-match/	Sportskeeda	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportskeeda.com	1404150411645
334946	WWE Money In The Bank: Updated Card	http://www.sportskeeda.com/wwe/wwe-money-in-the-bank-updated-card-june-28/	Sportskeeda	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportskeeda.com	1404150411830
334947	Predictions for WWE Money In The Bank pay-per-view	http://jawbreaker.blogs.news-journalonline.com/10905/predictions-for-wwe-money-in-the-bank-pay-per-view/	Daytona Beach News-Journal \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	jawbreaker.blogs.news-journalonline.com	1404150412015
334948	WWE Airs Money In The Bank “Numbers” Video With No CM Punk	http://whatculture.com/wwe/wwe-airs-money-bank-numbers-video-cm-punk.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150412485
334949	9 Hot Angles We Could See From WWE Money In The Bank 2014	http://whatculture.com/wwe/9-hot-angles-see-wwe-money-bank-2014.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150412676
334950	WWE Money in the Bank Live Coverage and Results: Who will win the Money in  ...	http://auburnpub.com/blogs/powerbomb_post/wwe-money-in-the-bank-live-coverage-and-results-who/article_00f58e58-fe03-11e3-b229-0019bb2963f4.html	Auburn Citizen \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	auburnpub.com	1404150412877
334951	Rumor Roundup (June 28, 2014): Money in the Bank, WWE title, John Cena vs  ...	http://www.cagesideseats.com/2014/6/28/5851708/rumor-roundup-june-28-2014-money-in-the-bank-wwe-title-john-cena-vs-brock-lesnar	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150413104
334952	WWE Network Schedule for Week of June 29	http://bleacherreport.com/articles/2112177-breaking-down-wwe-network-schedule-for-week-of-june-29-2014	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150413291
334953	Smackdown!: Roman Reigns is the last man standing heading into Money in the  ...	http://slam.canoe.ca/Slam/Wrestling/2014/06/27/21771571.html	CANOE	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	slam.canoe.ca	1404150413607
334954	WWE Smackdown Recap With Video: Kane Vs. Roman Reigns, Bad News  ...	http://www.wrestlinginc.com/wi/news/2014/0627/577491/smackdown-recap-kane-vs-reigns/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+wrestlinginc_wwe_news+(WrestlingInc.com+WWE+News)	Wrestling Inc.	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlinginc.com	1404150413784
334955	Rabblecast Ep. 368 – TNA Taping in NYC, WWE Money in the Bank 2014  ...	http://wrestling.insidepulse.com/2014/06/27/rabblecast-ep-368-tna-taping-in-nyc-wwe-money-in-the-bank-2014-rundown/	Inside Pulse	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	wrestling.insidepulse.com	1404150413994
334956	Will CM Punk be at WWE Money in the Bank?	http://fansided.com/2014/06/27/will-cm-punk-wwe-money-bank/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150414187
334957	Report: Latest Backstage News on John Cena Winning the WWE World Title at  ...	http://www.wrestlezone.com/news/487671-news-on-john-cena-winning-title-at-mitb\?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=news-on-john-cena-winning-title-at-mitb	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150414448
334958	Two New Matches Added to WWE Money In the Bank	http://www.twnpnews.com/2014/06/two-new-matches-added-wwe-money-bank/	TWNP-Wrestling News	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.twnpnews.com	1404150414616
334959	Seth Rollins Talks Money in the Bank and Settles the Debate on the Name of His  ...	http://wzlx.cbslocal.com/2014/06/27/seth-rollins-talks-money-in-the-bank-and-settles-the-debate-on-the-name-of-his-finishing-move-once-and-for-all/	100.7 WZLX Classic Rock	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	wzlx.cbslocal.com	1404150414820
334960	Backstage News On John Cena Possibly Winning The WWE Title, JBL & Cole  ...	http://www.wrestlinginc.com/wi/news/2014/0627/577484/backstage-news-on-john-cena-possibly-winning-the-wwe-title/	Wrestling Inc.	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlinginc.com	1404150415090
334961	'WWE Money in the Bank' predictions: Who will be WWE World Heavyweight  ...	http://www.zap2it.com/blogs/wwe_money_in_the_bank_predictions_john_cena_roman_reigns_seth_rollins_dean_ambrose-2014-06	Zap2it.com \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.zap2it.com	1404150415484
334962	WWE: Why John Cena and Seth Rollins will win their Money in the Bank  ...	http://auburnpub.com/blogs/powerbomb_post/wwe-why-john-cena-and-seth-rollins-will-win-their/article_8de06720-fd45-11e3-a2b1-001a4bcf887a.html	Auburn Citizen \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	auburnpub.com	1404150415667
334963	DOT NET NOTEBOOK	http://prowrestling.net/article.php\?6-27-Dot-Net-Weekly-Audio-Show-Part-Two-Set-List-Jason-Powell-and-Chris-Shore-give-their-confidence-picks-for-the-two-Money-in-the-Bank-matches-and-offer-predictions-for-the-remainder-of-the-card-37765	ProWrestling.net	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	prowrestling.net	1404150415881
334964	6/26 Impact Viewership Sees Decrease, This Weekend's WWE & TNA Live Event  ...	http://www.wrestlezone.com/news/487621-626-impact-viewership-sees-decrease-this-weekends-wwe-tna-live-event-details-wz-seeking-reports	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150416083
334965	WWE News: WWE Superstars Just Now Getting WrestleMania 30 Pay, Several  ...	http://www.inquisitr.com/1322195/wwe-news-wwe-superstars-just-now-getting-wrestlemania-30-pay-several-angry-with-low-payout/	The Inquisitr	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.inquisitr.com	1404150416266
334966	WWE Money in the Bank 2014: Full Predictions for Each Champion	http://bleacherreport.com/articles/2111624-wwe-money-in-the-bank-2014-full-predictions-for-each-champion	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150416612
334967	Is WWE confirming SummerSlam main event spoiler?	http://www.cagesideseats.com/wwe/2014/6/27/5850242/is-wwe-confirming-summerslam-main-event-spoiler	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150416814
334968	WWE Rumors: Who Will Win Money in the Bank Ladder Match at Sunday's Pay  ...	http://www.mstarz.com/articles/32741/20140627/wwe-rumors-who-will-win-money-bank-ladder-match-sundays.htm	Mstarz	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.mstarz.com	1404150417133
334969	More on SummerSlam DVD Cover Spoiler, Waltman Wants Angle Back in WWE  ...	http://www.wrestlezone.com/news/487537-more-on-summerslam-dvd-cover-spoiler	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150417368
334970	WWE News: Brock Lesnar and SummerSlam note	http://prowrestling.net/article.php\?WWE-News-Brock-Lesnar-and-SummerSlam-note-37762	ProWrestling.net	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	prowrestling.net	1404150417635
334971	WWE Hints at Summerslam Main Event in News Slam E-Mail (SPOILERS)	http://www.411mania.com/wrestling/news/327153	411mania.com	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.411mania.com	1404150417820
334972	John Cena Comments On 12 Years, WWE On Leaked SummerSlam Cover  ...	http://www.wrestlinginc.com/wi/news/2014/0627/577470/john-cena-comments-on-12-years/	Wrestling Inc.	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlinginc.com	1404150417988
334973	WWE Network Has Done More Harm Than Good Right Now	http://www.rantsports.com/pro-wrestling/2014/06/27/wwe-network-has-done-more-harm-than-good-right-now/	Rant Sports	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.rantsports.com	1404150418172
334974	Money in the Bank Preview	http://bleacherreport.com/articles/2111841-money-in-the-bank-preview	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150418475
334975	WWE Money in the Bank 2014: Final match card	http://fansided.com/2014/06/27/wwe-money-bank-2014-final-match-card/	FanSided	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	fansided.com	1404150418690
334976	Final Card For Sunday's WWE Money In The Bank PPV, Two Matches Added	http://www.wrestlezone.com/news/487479-wwe-money-in-the-bank-card	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150418912
334977	Money In The Bank - In Numbers	http://www.sportskeeda.com/wwe/money-in-the-bank-in-numbers/	Sportskeeda	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportskeeda.com	1404150419085
334978	WWE Money in the Bank weekend, TNA Impact tapings in NYC (correspondents  ...	http://prowrestling.net/article.php\?WWE-Money-in-the-Bank-weekend-TNA-Impact-tapings-in-NYC-correspondents-needed-WWE-in-Maine-correspondents-needed-TNA-in-New-Jersey-correspondents-needed-Dick-the-Bruiser-Ace-Darling-37755	ProWrestling.net	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	prowrestling.net	1404150419257
334979	WWE: Rob Van Dam speaks about working with Paul Heyman and his come  ...	http://www.sportskeeda.com/wwe/wwe-rob-van-dam-speaks-about-working-with-paul-heyman-and-his-come-back-to-the-wwe/	Sportskeeda	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.sportskeeda.com	1404150419608
334980	10 WWE Superstars Who Are Totally Underutilised	http://whatculture.com/wwe/10-wwe-superstars-who-are-totally-underutilised.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150419985
334981	10 WWE Superstars Who Could Call Themselves “Mr Summerslam”	http://whatculture.com/wwe/10-wwe-superstars-call-mr-summerslam.php	WhatCulture\!	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	whatculture.com	1404150420170
334982	John Cena Is an Ideal Opponent for Brock Lesnar's Return Match	http://bleacherreport.com/articles/2111149-john-cena-is-an-ideal-opponent-for-brock-lesnars-return-match	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150420338
334983	WWE Money in the Bank 2014: Full Predictions for Each Contest on the Card	http://bleacherreport.com/articles/2110236-wwe-money-in-the-bank-2014-full-predictions-for-each-contest-on-the-card	Bleacher Report	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	bleacherreport.com	1404150420707
334984	WWE SmackDown spoilers, results, live updates (June 27, 2014): Money in the  ...	http://www.cagesideseats.com/wwe-smackdown/2014/6/27/5848570/wwe-smackdown-spoilers-results-live-updates-june-27-2014-money-in-the-bank-go-home-show	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150420911
334985	RVD On Which Matches He Dislikes, Part-Time Schedule, More	http://www.wrestlingnewssource.com/news/35025/RVD-On-Which-Matches-He-Dislikes-Part-Time-Schedule-More/	WrestlingNewsSource.com	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlingnewssource.com	1404150421134
334986	Rumor Roundup (June 27, 2014): Vince McMahon retirement, John Cena vs  ...	http://www.cagesideseats.com/2014/6/27/5848494/rumor-roundup-june-27-2014-vince-mcmahon-retirement-john-cena-vs-brock-lesnar-summerslam-2014	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150421319
334987	Extreme Rules Buys Revealed, More on the Leaked WWE DVD Cover	http://www.twnpnews.com/2014/06/extreme-rules-buys-revealed-leaked-wwe-dvd-cover/	TWNP-Wrestling News	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.twnpnews.com	1404150421708
334988	5 Reasons Why John Cena Should Win at Money In the Bank 2014	http://www.rantsports.com/pro-wrestling/2014/06/26/5-reasons-why-john-cena-should-win-at-money-in-the-bank-2014/	Rant Sports	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.rantsports.com	1404150421890
334989	Money in the Bank (MITB) 2014 preview: Shoots and Ladders!	http://www.cagesideseats.com/2014/6/26/5846488/money-in-the-bank-2014-preview-shoots-ladders	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150422084
334990	WWE Spoilers for SummerSlam 2014 Leaked: Will John Cena vs. Brock Lesnar  ...	http://wrestling.insidepulse.com/2014/06/26/wwe-spoilers-for-summerslam-2014-leaked-will-john-cena-vs-brock-lesnar-be-the-main-event/	Inside Pulse	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	wrestling.insidepulse.com	1404150422326
334991	Money in the Bank: By the numbers (Video)	http://www.cagesideseats.com/2014/6/26/5847300/money-in-the-bank-by-the-numbers-wwe-video	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150422520
334992	Controversy Runs Wild Over WWE SummerSlam Leaked Cover	http://www.rantsports.com/pro-wrestling/2014/06/26/controversy-runs-wild-over-wwe-summerslam-leaked-cover/	Rant Sports	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.rantsports.com	1404150422699
334993	Potential SummerSlam Spoiler Removed from Amazon, New Money in the Bank  ...	http://www.wrestlezone.com/news/487357-potential-summerslam-spoiler-removed-from-amazon-new-money-in-the-bank-by-the-numbers-video	Wrestlezone	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.wrestlezone.com	1404150422965
334994	Right Angles: Money in the Bank Ladder Matches	http://www.cagesideseats.com/2014/6/26/5846876/right-angles-money-in-the-bank-ladder-matches-wwe	Cageside Seats \(blog\)	b	dZUy5eJ7UG3BZEMQTo0u9JAvNwbnM	www.cagesideseats.com	1404150423141
