394511	iFixit Amazon Fire Phone teardown: Difficult to repair, 3/10 repairability score	http://www.techtimes.com/articles/11377/20140728/ifixit-amazon-fire-phone-teardown-difficult-to-repair-3-10-repairability-score.htm	Tech Times	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.techtimes.com	1406642414014
394512	Amazon Fire Phone Case Deals Pop Up at Online Retailer	http://gadgetinsiders.com/amazon-fire-phone-case-deals-pop-up-at-online-retailer-18062/	Gadget Insiders	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	gadgetinsiders.com	1406642414236
394513	WeatherBug app now on Amazon's Fire phone	http://www.ciol.com/ciol/news/218373/weatherbug-app-amazon-s-fire-phone	CIOL	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.ciol.com	1406642414509
394514	Amazon Fire breaks ground for phones	http://www.goshennews.com/business/x1927890386/Amazon-Fire-breaks-ground-for-phones	Goshen News	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.goshennews.com	1406642414835
394515	PayPal unveils Amazon Fire smartphone app	http://www.telecompaper.com/news/paypal-unveils-amazon-fire-smartphone-app--1027898	Telecompaper \(subscription\)	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.telecompaper.com	1406642415046
394516	Control4 app now available for Amazon Fire phone	http://www.ciol.com/ciol/news/218337/control4-app-amazon-fire-phone	CIOL	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.ciol.com	1406642415295
394517	Amazon enters smartphone fray	http://bostonherald.com/business/business_markets/2014/07/amazon_enters_smartphone_fray	Boston Herald	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	bostonherald.com	1406642415599
394518	Amazon Fire offers new ways to use phones; needs more outside apps	http://www.thetelegram.com/Business/2014-07-27/article-3815061/Amazon-Fire-offers-new-ways-to-use-phones-needs-more-outside-apps/1	The Telegram	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.thetelegram.com	1406642415894
394519	Amazon smartphone has "magical" scanner	http://www.sbs.com.au/news/article/2014/07/28/amazon-smartphone-has-magical-scanner	SBS	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.sbs.com.au	1406642416155
394520	The Amazon Fire Phone: are you buying?	http://www.slashgear.com/the-amazon-fire-phone-are-you-buying-27338752/	SlashGear	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.slashgear.com	1406642416437
394521	Amazon Fire Phone: Price, Tech Specs, Free Amazon Prime & Software Details	http://www.androidorigin.com/amazon-fire-phone-price-tech-specs-free-amazon-prime-software-details/	AndroidOrigin	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.androidorigin.com	1406642416713
394522	Amazon Fire Phone the best option for middle to low class smartphone  ...	http://tehranchronicle.com/amazon-fire-phone-the-best-option-for-middle-to-low-class-smartphone-features-and-specs/10590/	Tehran Chronicle	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	tehranchronicle.com	1406642417234
394523	Amazon Fire Phone is amazingly tough to repair, suggests iFixit teardown	http://www.techtimes.com/articles/11314/20140727/amazon-fire-phone-is-amazingly-tough-to-repair-suggests-ifixit-teardown.htm	Tech Times	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.techtimes.com	1406642417731
394524	Amazon Fire Phone now available in AT&T stores	http://www.digitaltrends.com/mobile/amazon-fire-phone-available-in-att-stores/	Digital Trends	t	dD-ytVg1KNqiZ2MZFCddRJFh9xsPM	www.digitaltrends.com	1406642418018
394525	The US Cities With the Worst Climate Change-Related Flooding	http://www.citylab.com/weather/2014/07/the-us-cities-with-the-worst-climate-change-related-flooding/375212/	CityLab	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.citylab.com	1406642653965
394526	Strategies for coping and adapting to problems caused by Nuisance Flooding	http://www.dumb-out.net/strategies-coping-adapting-problems-caused-nuisance-flooding/2162	Dumb-Out	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.dumb-out.net	1406642654280
394527	Nuisance Flooding An Increasing Problem Due To Rising Sea Levels	http://www.redorbit.com/news/science/1113200687/sea-level-rise-causes-more-nuisance-flooding-noaa-072914/	RedOrbit	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.redorbit.com	1406642654602
394528	Higher sea levels causing more flooding, NOAA report says	http://www.sciencerecorder.com/news/higher-sea-levels-causing-more-flooding-noaa-report-says/	Science Recorder	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.sciencerecorder.com	1406642654979
394529	Sea level rise increases dangerous 'nuisance flooding' in US coastal regions	http://www.techtimes.com/articles/11459/20140728/sea-level-rise-increases-dangerous-nuisance-flooding-in-u-s-coastal-regions.htm	Tech Times	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.techtimes.com	1406642655237
394530	Forget 20 Foot Sea Rise Hype, Nuisance Flooding Will Get Action Taken	http://www.science20.com/news_articles/forget_20_foot_sea_rise_hype_nuisance_flooding_will_get_action_taken-141424	Science 2.0	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.science20.com	1406642655475
394531	'Nuisance' flooding at all-time highs along East Coast	http://www.upi.com/Science_News/2014/07/28/Nuisance-flooding-at-all-time-highs-along-East-Coast/6691406584226/	UPI.com	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.upi.com	1406642655852
394532	NOAA: “Nuisance flooding” an increasing problem as coastal sea levels rise	http://www.gsnmagazine.com/node/41963\?c=disaster_preparedness_emergency_response	Government Security News	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.gsnmagazine.com	1406642656148
394533	All wet: USA's top 10 cities for 'nuisance' flooding	http://www.usatoday.com/story/weather/2014/07/28/nuisance-flooding-noaa/13287305/	USA TODAY	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.usatoday.com	1406642656414
394534	Tidal 'Nuisance Flooding' On The Rise In Coastal Cities As Sea Level Inches  ...	http://thinkprogress.org/climate/2014/07/28/3464877/tidal-nuisance-flooding-on-the-rise-noaa-east-coast/	ThinkProgress	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	thinkprogress.org	1406642657071
394535	NOAA: Charleston's Coastal Flooding Has Increased Fourfold since 1960	http://www.autoworldnews.com/articles/8396/20140728/noaa-charlestons-coastal-flooding-has-increased-fourfold-since-1960.htm	Auto World News	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.autoworldnews.com	1406642657598
394536	Coastal Flooding More Frequent In US Due To Sea Level Rise And Sinking  ...	http://www.huffingtonpost.com/2014/07/28/coastal-flooding-more-frequent_n_5627110.html\?utm_hp_ref=green	Huffington Post	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.huffingtonpost.com	1406642657915
394537	Flooding rising with sea levels in Charleston	http://www.postandcourier.com/article/20140728/PC16/140729369/1177/flooding-rising-with-sea-levels-in-charleston	Charleston Post Courier	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.postandcourier.com	1406642658310
394538	US coastal flooding on the rise, government study finds	http://www.chicagotribune.com/news/sns-rt-us-usa-sealevel-floodingnoaa-20140728,0,1499412.story	Chicago Tribune	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.chicagotribune.com	1406642658940
394539	Study finds "nuisance flooding" in Charleston up 409 percent since 1960	http://postandcourier.com/article/20140728/PC16/140729369/1005/higher-seas-more-flooding	Charleston Post Courier	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	postandcourier.com	1406642659321
394540	East Coast Flooding Increasing as Coastal Sea Levels Rise	http://www.laboratoryequipment.com/news/2014/07/east-coast-flooding-increasing-coastal-sea-levels-rise	Laboratory Equipment	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.laboratoryequipment.com	1406642659891
394541	NOAA: 'Nuisance flooding' an increasing problem as coastal sea levels rise	http://phys.org/news/2014-07-noaa-nuisance-problem-coastal-sea.html	Phys.Org	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	phys.org	1406642660201
394542	Thanks to sea level rise, floods are a lot more annoying than they used to be	http://www.salon.com/2014/07/28/sea_level_rise_floods_are_a_lot_more_annoying_than_they_used_to_be/	Salon	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.salon.com	1406642660664
394543	Scientists warn of 'time horizon' when sea level rise overwhelms US infrastructure	http://www.rawstory.com/rs/2014/07/28/scientists-warn-of-time-horizon-when-sea-level-rise-overwhelms-us-infrastructure/	Raw Story	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.rawstory.com	1406642660967
394544	'Nuisance flooding' an increasing problem as coastal sea levels rise	http://www.noaanews.noaa.gov/stories2014/20140728_nuisanceflooding.html	NOAA	t	dLcS2LiruEXKg9MnYozLCgQnX8bSM	www.noaanews.noaa.gov	1406642661252
394545	'Thunder' Tools Help Researchers Monitor Brain Activity	http://www.autoworldnews.com/articles/8400/20140729/thunder-tools-help-researchers-monitor-brain-activity.htm	Auto World News	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.autoworldnews.com	1406642829366
394546	Neuroscientists Develop 'Thunder' To Analyze Big Data Sets	http://www.valuewalk.com/2014/07/neuroscientists-thunder-big-data-sets/	ValueWalk	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.valuewalk.com	1406642829651
394547	New Tool to Help Researchers Learn the Brain in Unprecedented Details	http://austriantribune.com/informationen/144218-new-tool-help-researchers-learn-brain-unprecedented-details	Austrian Tribune	t	dLWoWPoApizUwyM5gYu79K_CowQWM	austriantribune.com	1406642829981
394548	Neuroscientists Roll Out Thunder to Tackle Big Data	http://www.newsledge.com/neuroscientists-roll-thunder-tackle-big-data-8156	The News Ledge	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.newsledge.com	1406642830294
394549	Neuroscientists: Thunder takes minutes to analyse Brain's 'Big Data'	http://www.wallstreetotc.com/thunder-takes-minutes-analyse-complex-brain-data-sets-say-neuroscientists/26223/	WallStreet OTC	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.wallstreetotc.com	1406642830714
394550	Device to help neuroscientists analyse 'big data', Study	http://canadajournal.net/science/device-help-neuroscientists-analyse-big-data-study-12582-2014/	Canada News	t	dLWoWPoApizUwyM5gYu79K_CowQWM	canadajournal.net	1406642831003
394551	New tool to help analyse 'big data' faster	http://zeenews.india.com/business/news/companies/new-tool-to-help-analyse-big-data-faster_104934.html	Zee News	t	dLWoWPoApizUwyM5gYu79K_CowQWM	zeenews.india.com	1406642831431
394552	'Thunder' helps neuroscientists analyze 'big data'	http://www.sciencerecorder.com/news/thunder-helps-neuroscientists-analyze-big-data/	Science Recorder	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.sciencerecorder.com	1406642831793
394553	New Tools Help Neuroscientists Analyze "Big Data"	http://www.newswise.com/articles/new-tools-help-neuroscientists-analyze-big-data	Newswise \(press release\)	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.newswise.com	1406642831999
394554	Device To Help Neuroscientists Analyse Big Data	http://www.siliconindia.com/news/enterpriseit/Device-To-Help-Neuroscientists-Analyse-Big-Data-nid-170176-cid-7.html	Siliconindia.com	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.siliconindia.com	1406642832281
394555	Neuroscientists analyze imaging data using new technologies	http://www.news-medical.net/news/20140727/Neuroscientists-analyze-imaging-data-using-new-technologies.aspx	News-Medical.net	t	dLWoWPoApizUwyM5gYu79K_CowQWM	www.news-medical.net	1406642832855
394556	Facebook to drop messaging from main mobile app	http://www.ntd.tv/en/news/science-technology/20140729/180219-facebook-to-drop-messaging-from-main-mobile-app.html	New Tang Dynasty Television	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.ntd.tv	1406643070348
394557	Facebook to separate messaging from main app for all 'within days'	http://www.digitalspy.co.uk/tech/news/a587109/facebook-to-separate-messaging-from-main-app-for-all-within-days.html	Digital Spy UK	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.digitalspy.co.uk	1406643070640
394558	Facebook Makes All Users Switch to the Standalone Messaging App	http://gizmodo.com/facebook-is-moving-messaging-to-the-standalone-messenge-1612608135	Gizmodo	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	gizmodo.com	1406643070995
394559	Facebook Is Moving Messaging to the Standalone Messenger App	http://www.gizmodo.in/software/Facebook-Is-Moving-Messaging-to-the-Standalone-Messenger-App/articleshow/39244190.cms	Gizmodo India	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.gizmodo.in	1406643071342
394560	Facebook begins forcing messaging into separate 'Messenger' app	http://www.wrcbtv.com/story/26138488/facebook-begins-forcing-messaging-into-separate-messenger-app	WRCB-TV	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.wrcbtv.com	1406643071689
394561	Facebook will kill messaging on iOS, Android app. Users need to download  ...	http://www.techtimes.com/articles/11489/20140729/facebook-will-kill-messaging-on-ios-android-app-users-need-to-download-facebook-messenger.htm	Tech Times	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.techtimes.com	1406643071983
394562	Facebook Is About to Strip Chat from Its Main App, Move Everything to Messenger	http://www.webpronews.com/facebook-is-about-to-strip-chat-from-its-main-app-move-everything-to-messenger-2014-07	WebProNews	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.webpronews.com	1406643072325
394563	Facebook will soon force you to install Messenger for mobile chat	http://blog.chron.com/techblog/2014/07/facebook-will-soon-force-you-to-install-messenger-for-mobile-chat/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+houstonchronicle%2Ftechblog+(TechBlog)	Chron.com \(blog\)	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	blog.chron.com	1406643072642
394564	Facebook is Rudely Forcing You to Download Another Instant Messaging App	http://betabeat.com/2014/07/facebook-is-rudely-forcing-you-to-download-another-instant-messaging-app/	Betabeat	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	betabeat.com	1406643072969
394565	Facebook urges users to install Messenger	http://www.bignewsnetwork.com/index.php/sid/224227413	Big News Network.com	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.bignewsnetwork.com	1406643073264
394566	Facebook Inc (NASDAQ:FB) To Force Mandatory Use Of Messenger App Shortly	http://basicsmedia.com/facebook-inc-nasdaqfb-to-force-mandatory-use-of-messenger-app-shortly-10242	BasicsMedia	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	basicsmedia.com	1406643073591
394567	Facebook Begins Forcing Users to use Standalone Messaging App	http://www.androidheadlines.com/2014/07/facebook-begins-forcing-users-use-standalone-messaging-app.html	Android Headlines - Android News	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.androidheadlines.com	1406643073888
394568	Using Facebook on your smartphone is about to get much more annoying	http://bgr.com/2014/07/29/facebook-messenger-ios-android/	BGR	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	bgr.com	1406643074168
394569	Facebook pushes mobile users onto Messenger app	http://www.telegraph.co.uk/technology/facebook/10997601/Facebook-pushes-users-onto-Messenger-app.html	Telegraph.co.uk	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.telegraph.co.uk	1406643074569
394570	Facebook to stop messaging from main mobile app	http://www.panarmenian.net/eng/news/181166/	PanARMENIAN.Net	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.panarmenian.net	1406643074840
394571	Facebook to require Messenger app for mobile chat	http://www.infoworld.com/d/mobile-technology/facebook-require-messenger-app-mobile-chat-247180	InfoWorld	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.infoworld.com	1406643075189
394572	Facebook to bin messaging from main mobile app	http://www.themalaymailonline.com/tech-gadgets/article/facebook-to-bin-messaging-from-main-mobile-app	The Malay Mail Online	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.themalaymailonline.com	1406643075542
394573	Facebook To Make It Possible To Chat&Pay In The Same App (Whether You  ...	http://www.pymnts.com/news/social-commerce/2014/facebook-to-make-it-possible-to-chatpay-in-the-same-app-whether-you-want-to-or-not/	PYMNTS.com	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.pymnts.com	1406643075876
394574	Facebook will require separate messenger app on phones	http://www.tv3.ie/3e/thread_article\?threadid=463	TV3.ie	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.tv3.ie	1406643076184
394575	Facebook ''forcing'' messenger app users	http://zeenews.india.com/business/news/technology/facebook-forcing-messenger-app-users_104963.html/facebook-forcing-messenger-app-users_104963.html	Zee News	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	zeenews.india.com	1406643076474
394576	Facebook 'forcing' to use messenger apps	http://timesofindia.indiatimes.com/tech/tech-news/Facebook-forcing-to-use-messenger-apps/articleshow/39235324.cms	Times of India	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	timesofindia.indiatimes.com	1406643076747
394577	Facebook 'forcing' users to use messenger apps	http://timesofindia.indiatimes.com/Tech/Tech-News/Facebook-forcing-users-to-use-messenger-apps/articleshow/39235324.cms	Times of India	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	timesofindia.indiatimes.com	1406643077065
394578	Facebook scraps messaging for iPhone and Android, forcing users to download  ...	http://www.whatmobile.net/2014/07/29/facebook-scraps-messaging-iphone-android-forcing-users-download-messenger-app/	What Mobile	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.whatmobile.net	1406643077318
394579	Facebook 'forcing' messenger app users	http://www.mizonews.net/sciencetech/facebook-forcing-messenger-app-users/	Mizo News	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.mizonews.net	1406643077744
394580	Facebook reminds users to download its Messenger app	http://www.androidauthority.com/facebook-reminder-download-messenger-411214/	Android Authority	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.androidauthority.com	1406643078026
394581	Facebook Messenger now mandatory for mobile chat on iOS and Android	http://www.theinquirer.net/inquirer/news/2357668/facebook-messenger-now-mandatory-for-mobile-chat-on-ios-and-android	Inquirer	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.theinquirer.net	1406643078306
394582	Groan alert? Facebook will soon 'force' you to download its messenger app	http://www.hindustantimes.com/technology/apps-updates/facebook-forcing-messenger-app-users/article1-1245897.aspx	Hindustan Times	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.hindustantimes.com	1406643078730
394583	Facebook to kill messaging in app, users need to download standalone  ...	http://www.siliconrepublic.com/new-media/item/37801-facebook-to-kill-messaging/	Siliconrepublic.com	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.siliconrepublic.com	1406643078955
394584	Facebook forcing users to download Messenger	http://www.bgr.in/news/facebook-forcing-users-to-download-messenger/	BGR India	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.bgr.in	1406643079237
394585	Facebook to force Messenger...	http://www.rappler.com/technology/news/64692-facebook-messenger-download-mobile-chat	Rappler	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.rappler.com	1406643079626
394586	Facebook forcing all users to download the messenger app	http://ibnlive.in.com/news/facebook-forcing-all-users-to-download-the-messenger-app/489005-11.html	IBNLive	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	ibnlive.in.com	1406643079934
394587	Facebook to switch off chatting in iOS and Android apps this week	http://www.mobilechoiceuk.com/News/30250/facebook-to-switch-off-chatting-in-ios-and-android-apps-this-week.aspx	Mobile Choice	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.mobilechoiceuk.com	1406643080193
394588	Facebook slammed for pushing users onto Messenger app	http://www.v3.co.uk/v3-uk/news/2357645/facebook-pushes-users-onto-its-messenger-app	V3.co.uk	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.v3.co.uk	1406643080642
394589	Facebook is going to force you to download its Messenger app	http://www.techradar.com/news/phone-and-communications/mobile-phones/facebook-is-going-to-force-you-to-download-its-messenger-app-1259386\?src=rss&amp;attr=all	TechRadar UK	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.techradar.com	1406643081170
394590	Facebook to soon require standalone Messenger app for mobile chats [u]	http://appleinsider.com/articles/14/07/28/facebook-to-soon-require-standalone-messenger-app-for-mobile-chats	Apple Insider	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	appleinsider.com	1406643081476
394591	Facebook Will Soon Require Messenger App For Mobile Chat	http://www.techsonia.com/facebook-will-soon-require-messenger-app-for-mobile-chat/1918669/	Techsonia	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.techsonia.com	1406643081718
394592	IM wars: Whatsapp Vs. Facebook Messenger Vs. Line Messenger	http://www.knowyourmobile.in/applications/10324/im-wars-whatsapp-vs-facebook-messenger-vs-line-messenger	Know Your Mobile India	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.knowyourmobile.in	1406643081980
394593	Facebook drops messaging from main mobile app	http://www.telecompaper.com/news/facebook-drops-messaging-from-main-mobile-app--1028126	Telecompaper \(subscription\)	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.telecompaper.com	1406643082319
394594	Facebook forcing users to switch to Messenger app	http://www.trustedreviews.com/news/facebook-forcing-users-to-switch-to-messenger-app	TrustedReviews	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.trustedreviews.com	1406643082568
394595	Facebook Messenger App Made Mandatory for Chatting on Android and iPhone	http://gadgets.ndtv.com/apps/news/facebook-messenger-app-made-mandatory-for-chatting-on-android-and-iphone-567056	NDTV	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	gadgets.ndtv.com	1406643082839
394596	Facebook emulates Google+ by force-feeding Messenger app	http://www.techshout.com/software/2014/29/facebook-emulates-google-force-feeding-messenger-app/	TechShout\!	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.techshout.com	1406643083342
394597	Say goodbye to in-app messaging on Facebook	http://vator.tv/news/2014-07-29-say-goodbye-to-in-app-messaging-on-facebook	VatorNews	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	vator.tv	1406643083591
394598	Facebook to pull out messaging on mobile, forces users to download separate  ...	http://tech.firstpost.com/news-analysis/facebooks-forcing-users-download-messenger-app-228105.html	Tech2	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	tech.firstpost.com	1406643083864
394599	Facebook wants you to use Messenger app for mobile chat	http://www.androidos.in/2014/07/facebook-wants-use-messenger-app-mobile-chat/	AndroidOS.in	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.androidos.in	1406643084125
394600	Like Reading Your Facebook Messages On Your Phone? You'll Have To Get  ...	http://www.pedestrian.tv/news/arts-and-culture/like-reading-your-facebook-messages-on-your-phone-/43e07c0b-1139-475c-954e-078b7f65bbfa.htm	Pedestrian TV	t	dKUC8e3HITmWqFMUOJZTGEPKL9AnM	www.pedestrian.tv	1406643084531
