296212	WATCH: NYC Mayor Sings 'I Love LA' on 'Jimmy Kimmel Live'	http://variety.com/2014/tv/news/stanley-cup-los-angeles-kimmel-de-blasio-1201221833/	Variety	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	variety.com	1403019107603
296213	Soft-spoken LA mayor drops F-bomb at Stanley Cup celebration	http://www.ctvnews.ca/sports/soft-spoken-l-a-mayor-drops-f-bomb-at-stanley-cup-celebration-1.1872544	CTV News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.ctvnews.ca	1403019107892
296214	Stanley Cup: LA mayor Eric Garcetti drops F bomb at parade, goes on Jimmy  ...	http://www.thestar.com/sports/hockey/2014/06/17/stanley_cup_la_mayor_eric_garcetti_drops_f_bomb_at_parade_goes_on_jimmy_kimmel.html	Toronto Star	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.thestar.com	1403019108338
296215	Jimmy Kimmel Humiliates Bill de Blasio by Forcing Him to Sing 'I Love L.A.' on  ...	http://nymag.com/daily/intelligencer/2014/06/de-blasio-sings-i-love-la-jimmy-kimmel.html	New York Magazine	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	nymag.com	1403019108584
296216	LA mayor Eric Garcetti drops F-bomb during Kings rally (Video)	http://larrybrownsports.com/hockey/la-mayor-eric-garcetti-f-bomb-kings-rally/232844	Larry Brown Sports	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	larrybrownsports.com	1403019108911
296217	'This is a big f***ing day!' LA mayor drops F-bomb in front of thousands in  ...	http://www.dailymail.co.uk/news/article-2659826/Mayor-drops-F-bomb-declaring-big-day-LA.html	Daily Mail	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.dailymail.co.uk	1403019109484
296218	Mayor Eric Garcetti Joins Kings Celebration and Collects Bet	http://www.californiareport.org/archive/R201406170850/c	California Report	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.californiareport.org	1403019109774
296219	Watch NY Mayor Bill de Blasio sing 'I Love LA' after Stanley Cup loss	http://www.zap2it.com/blogs/watch_ny_mayor_bill_de_blasio_love_la_stanley_cup_video-2014-06	Zap2it.com \(blog\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.zap2it.com	1403019110042
296220	NYC Mayor Bill de Blasio Sings 'I Love LA' on Jimmy Kimmel Live [Video]	http://jpupdates.com/2014/06/17/nyc-mayor-bill-de-blasio-sings-love-la-jimmy-kimmel-live-video/	JP Updates	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	jpupdates.com	1403019110318
296221	Watch LA's Mayor Humiliate NYC After His City's Big Stanley Cup Win	http://www.businessinsider.in/Watch-LAs-Mayor-Humiliate-NYC-After-His-Citys-Big-Stanley-Cup-Win/articleshow/36718057.cms	Businessinsider India	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.businessinsider.in	1403019110643
296222	Bill de Blasio and Assorted New York Children Uncomfortably Sing "I Love L.A."	http://blogs.villagevoice.com/runninscared/2014/06/bill_de_blasio_i_love_la_eric_garcetti_jimmy_kimmel_rangers_kings.php	Village Voice \(blog\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	blogs.villagevoice.com	1403019110831
296223	Mayor Bill de Blasio sings 'I Love LA' on Jimmy Kimmel show after losing Stanley  ...	http://abc11.com/entertainment/ny-mayor-sings-i-love-la-on-kimmel-after-losing-cup-bet/118598/	WTVD-TV	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	abc11.com	1403019111129
296224	De Blasio Sings "I Love LA" to Settle Stanley Cup Bet	http://www.nbcnewyork.com/news/local/Mayor-De-Blasio-Sings-I-Love-LA-Kimmel-Stanley-Cup-Bet-263420291.html	NBC New York	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.nbcnewyork.com	1403019111344
296225	NYC mayor sings "I Love LA" on Jimmy Kimmel	http://www.wtxl.com/ap/nyc-mayor-sings-i-love-l-a-on-jimmy-kimmel/article_67d0700c-f61a-11e3-8f59-001a4bcf6878.html	WTXL ABC 27	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.wtxl.com	1403019111803
296226	NYC Mayor Sings 'I Love LA' on 'Jimmy Kimmel Live'	http://abcnews.go.com/Sports/wireStory/nyc-mayor-sing-love-la-kimmels-show-24158680	ABC News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	abcnews.go.com	1403019112054
296227	After Rangers Loss, De Blasio Croons on Kimmel	http://blogs.wsj.com/metropolis/2014/06/17/after-rangers-loss-de-blasio-croons-on-kimmel/	Wall Street Journal \(blog\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	blogs.wsj.com	1403019112250
296228	Video: De Blasio Sings "I Love LA" Very Badly On Jimmy Kimmel Live	http://gothamist.com/2014/06/17/de_blasio_sings_kimmel.php	Gothamist	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	gothamist.com	1403019112648
296229	NYC Mayor Bill de Blasio sings 'I Love LA' on 'Jimmy Kimmel Live' after losing bet	http://jacksonville.com/breaking-news/2014-06-17/story/nyc-mayor-bill-de-blasio-sings-i-love-la-jimmy-kimmel-live-after	Florida Times-Union	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	jacksonville.com	1403019112893
296230	Los Angeles mayor drops F-bomb during Kings' Stanley Cup celebration	http://www.washingtonpost.com/blogs/early-lead/wp/2014/06/17/los-angeles-mayor-drops-f-bomb-during-kings-stanley-cup-celebration/	Washington Post \(blog\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.washingtonpost.com	1403019113161
296231	Will the Next Poet Laureate Please Stand Up?	http://www.ladowntownnews.com/news/will-the-next-poet-laureate-please-stand-up/article_a37e8bd6-f348-11e3-a357-001a4bcf887a.html	LA Downtown News Online	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.ladowntownnews.com	1403019113796
296232	Mayor DeBlasio Sings on 'Jimmy Kimmel Live' After Losing Stanley Cup Bet	http://blogs.wsj.com/speakeasy/2014/06/17/mayor-deblasio-sings-on-jimmy-kimmel-live-after-losing-stanley-cup-bet/	Wall Street Journal \(blog\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	blogs.wsj.com	1403019114056
296233	Colorado Avalanche: News from around the NHL June 17, 2014	http://www.milehighhockey.com/2014/6/17/5817032/colorado-avalanche-news-from-around-the-nhl-june-17-2014	Mile High Hockey	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.milehighhockey.com	1403019114259
296234	LA Mayor Drops F-Bomb in Stanley Cup Celebrations	http://time.com/2889220/l-a-mayor-drops-f-bomb-in-stanley-cup-celebrations/	TIME	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	time.com	1403019114783
296235	LA mayor drops 'f-bomb' during Stanley Cup celebration	http://abc13.com/sports/la-mayor-drops-f-bomb-during-stanley-cup-celebration/118528/	KTRK-TV	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	abc13.com	1403019115028
296236	LA mayor drops F-bomb in celebration	http://www.seacoastonline.com/articles/20140617-NEWS-140619820	Seacoastonline.com	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.seacoastonline.com	1403019115756
296237	VIDEO: LA mayor obscenity speech steals King's Stanley Cup party	http://www.thespec.com/sports-story/4582399-video-la-mayor-obscenity-speech-steals-king-s-stanley-cup-party/	Hamilton Spectator	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.thespec.com	1403019116246
296238	Jimmy Kimmel Stanley Cup Bet: New York City Mayor Bill De Blasio Sings 'I  ...	http://www.huffingtonpost.ca/2014/06/17/kimmel-stanley-cup-bet_n_5501786.html	Huffington Post Canada	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.huffingtonpost.ca	1403019116709
296239	Los Angeles mayor drops f-bomb at Los Angeles Kings Stanley Cup parade	http://www.foxnews.com/politics/2014/06/17/los-angeles-mayor-drops-f-bomb-at-los-angeles-kings-stanley-cup-parade/	Fox News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.foxnews.com	1403019116952
296240	VIDEO: De Blasio Makes Good On Bet, Sings 'I Love LA' On Kimmel's Show	http://newyork.cbslocal.com/2014/06/17/video-de-blasio-makes-good-on-bet-sings-i-love-l-a-on-kimmels-show/	CBS Local	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	newyork.cbslocal.com	1403019117194
296241	Bill De Blasio Sings 'I Love L.A.' On Jimmy Kimmel Live After Losing Bet	http://www.contactmusic.com/article/bill-de-blasio-sings-i-love-la-jimmy-kimmel-live-losing-bet_4246799	Contactmusic.com	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.contactmusic.com	1403019117768
296242	Watch: NYC mayor sings 'I Love L.A.' to settle Stanley Cup bet	http://pix11.com/2014/06/17/watch-nyc-mayor-sings-i-love-l-a-to-settle-stanley-cup-bet/	New York's PIX11 \/ WPIX-TV	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	pix11.com	1403019118081
296243	NYC mayor 'loves LA' on Jimmy Kimmel	http://www.13wham.com/news/features/top-stories/stories/nyc-mayor-loves-la-jimmy-kimmel-13022.shtml	13WHAM-TV	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.13wham.com	1403019118366
296244	5 Things to Know This Morning	http://abcnews.go.com/US/things-morning/story\?id=24169677	ABC News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	abcnews.go.com	1403019118953
296245	NY Mayor to Pay Off Hockey Bet on "Kimmel Live" Tonight	http://www.kolotv.com/sports/headlines/NY-Mayor-to-Pay-Off-Hockey-Bet-on-Kimmel-Live-Tonight-263353981.html\?ref=981	KOLO	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.kolotv.com	1403019119174
296246	New York Mayor Bill de Blasio settles bet, sings 'I Love L.A.' on Jimmy Kimmel Live	http://theweek.com/article/index/263288/new-york-mayor-bill-de-blasio-settles-bet-sings-i-love-la-on-jimmy-kimmel-live	The Week Magazine	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	theweek.com	1403019119390
296247	all bets are off 3:48am ET	http://theweek.com/speedreads/index/263288/speedreads-new-york-mayor-bill-de-blasio-settles-bet-sings-i-love-la-on-jimmy-kimmel-live	The Week Magazine	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	theweek.com	1403019119640
296248	NYC Mayor Bill de Blasio Loses Stanley Cup Bet, Sings 'I Love LA' on 'Kimmel  ...	http://www.billboard.com/articles/news/6121524/nyc-mayor-bill-de-blasio-loses-stanley-cup-bet-sings-i-love-la-on-kimmel-watch	Billboard	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.billboard.com	1403019119882
296249	NYC Mayor Bill de Blasio Sings 'I Love L.A.' On Jimmy Kimmel After Losing  ...	http://www.huffingtonpost.com/2014/06/17/nyc-mayor-bill-de-blasio_n_5502091.html	Huffington Post \(satire\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.huffingtonpost.com	1403019120430
296250	NY Mayor Bill de Blasio settles bet, sings 'I Love LA' on Jimmy Kimmel Live	http://theweek.com/article/index/263288/ny-mayor-bill-de-blasio-settles-bet-sings-i-love-la-on-jimmy-kimmel-live	The Week Magazine	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	theweek.com	1403019120686
296251	Mayor de Blasio sings on 'Jimmy Kimmel' to honor Stanley Cup bet with LA  ...	http://www.nydailynews.com/news/politics/mayor-de-blasio-belts-love-jimmy-kimmel-article-1.1832363	New York Daily News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.nydailynews.com	1403019121297
296252	Mayor Eric Garcetti uses obscenity in declaring Stanley Cup victory celebration a  ...	http://www.timescolonist.com/news/world/mayor-eric-garcetti-uses-obscenity-in-declaring-stanley-cup-victory-celebration-a-big-day-1.1132281	Times Colonist	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.timescolonist.com	1403019121510
296253	Los Angeles mayor: Stanley Cup victory 'big f---ing day' for the city	http://metronews.ca/news/world/1068326/los-angeles-mayor-stanley-cup-victory-big-f-ing-day-for-the-city/	MetroNews Canada	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	metronews.ca	1403019122254
296254	LA Mayor Drops F-Bomb at Kings Rally	http://www.newser.com/story/188557/la-mayor-drops-f-bomb-at-kings-rally.html	Newser	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.newser.com	1403019122448
296255	LA Mayor Eric Garcetti Drops F-Bomb at Kings Stanley Cup Celebration	http://www.breitbart.com/Breitbart-California/2014/06/16/LA-Mayor-Eric-Garcetti-Dropped-the-F-Bomb-at-Kings-Stanley-Cup-Celebration	Breitbart News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.breitbart.com	1403019122716
296256	Mayor Eric Garcetti drops F-bomb in declaring Stanley Cup victory celebration a  ...	http://www.newser.com/article/75f0b90a148c4bcc9cc9bedc408e1292/mayor-eric-garcetti-drops-f-bomb-in-declaring-stanley-cup-victory-celebration-a-big-day-for-la.html	Newser	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.newser.com	1403019122942
296257	Los Angeles mayor drops f-bomb during Kings celebration	http://sportsillustrated.cnn.com/nhl/news/20140617/los-angeles-kings-mayor-celebration-f-word.ap/	SI.com	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	sportsillustrated.cnn.com	1403019123395
296258	Mayor drops F-bomb in declaring big day for LA - ABC6 - Providence, RI and  ...	http://www.abc6.com/story/25793171/la-mayor-hockey-victory-big-f-ing-day-for-la	WLNE-TV \(ABC6\)	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.abc6.com	1403019123654
296259	Mayor drops F-bomb in declaring big day for LA - WSVN-TV - 7NEWS Miami Ft  ...	http://www.wsvn.com/story/25793171/la-mayor-hockey-victory-big-f-ing-day-for-la	7Online WSVN-TV	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.wsvn.com	1403019123905
296260	De Blasio loses bet, sings 'I Love LA' on 'Kimmel'	http://nypost.com/2014/06/17/de-blasio-loses-bet-sings-i-love-la-on-kimmel/	New York Post	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	nypost.com	1403019124282
296261	New York City Mayor Bill De Blasio Sings 'I Love LA' on 'Jimmy Kimmel Live  ...	http://www.thewrap.com/new-york-city-mayor-bill-de-blasio-sings-i-love-l-a-on-jimmy-kimmel-livevideo/	TheWrap	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.thewrap.com	1403019124548
296262	New York City mayor sings 'I Love LA' on Jimmy Kimmel to settle Stanley Cup bet	http://www.emirates247.com/offbeat/this-is-life/new-york-city-mayor-sings-i-love-la-on-jimmy-kimmel-to-settle-stanley-cup-bet-2014-06-17-1.553221	Emirates 24\/7	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.emirates247.com	1403019124751
296263	NYC mayor to sing 'I Love L.A.' on Kimmel's show	http://www.wthr.com/story/25788213/2014/06/16/nyc-mayor-to-sing-i-love-la-on-kimmels-show	WTHR	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.wthr.com	1403019125209
296264	Mayor declares Kings' Stanley Cup victory celebration a 'big f—ing day' for Los  ...	http://www.570news.com/2014/06/16/mayor-declares-kings-stanley-cup-victory-celebration-a-big-f-ing-day-for-los-angeles/	570 News	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.570news.com	1403019125580
296265	New York City mayor to sing 'I Love LA' on 'Jimmy Kimmel Live' to settle Stanley  ...	http://www.calgaryherald.com/sports/hockey/York+City+mayor+sing+Love+Jimmy+Kimmel+Live+settle+Stanley/9943685/story.html	Calgary Herald	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.calgaryherald.com	1403019125810
296266	NYC mayor to sing 'I Love LA' on Kimmel show	http://www.mynews4.com/news/story/NYC-mayor-to-sing-I-Love-LA-on-Kimmel-show/7PteCB3Llke9OFwu-AE8Yw.cspx	KRNV My News 4	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.mynews4.com	1403019126168
296267	New York City mayor to sing 'I Love LA' on Jimmy Kimmel Live to settle Stanley  ...	http://www.dailyjournal.net/view/story/87e29329c27f44bf8e3bb245797041e2/NY--Mayors-Hockey-Wager/	Daily Journal	e	dkhwTRCZ_cP_XWMBqiS5BbsbKnuiM	www.dailyjournal.net	1403019126418
296268	J.Low denies snubbing J.Law at showbiz bash	http://www.heatworld.com/Celeb-News/2014/06/JLo-denies-snubbing-JLaw-at-showbiz-bash/	heatworld	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.heatworld.com	1403019582065
296269	Jennifer Lopez Dances with Jimmy Fallon After Met Ball Diss!	http://www.justjared.com/2014/06/17/jennifer-lopez-dances-with-jimmy-fallon-after-met-ball-diss/	Just Jared	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.justjared.com	1403019582354
296270	Jennifer Lopez's Messy Waves On 'Jimmy Fallon' — Get The Look	http://hollywoodlife.com/2014/06/17/jennifer-lopez-jimmy-fallon-hair-late-show-makeup-how-to/	Hollywood Life	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	hollywoodlife.com	1403019582625
296271	Jimmy Fallon Takes 'Tonight' to Orlando This Week	http://abcnews.go.com/Entertainment/wireStory/jimmy-fallon-takes-tonight-orlando-week-24166047	ABC News	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	abcnews.go.com	1403019582958
296272	Brian Williams Likes Big Butts And He Cannot Lie! Watch His Phenomenal Baby  ...	http://perezhilton.com/2014-06-17-the-tonight-show-with-jimmy-fallon-brian-williams-rapping-baby-got-back-video	PerezHilton.com	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	perezhilton.com	1403019583168
296273	Jennifer Lopez Flaunts Major Cleavage On 'The Tonight Show'	http://hollywoodlife.com/2014/06/17/jennifer-lopez-cleavage-dress-tonight-show-jimmy-fallon-2014-outfit/	Hollywood Life	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	hollywoodlife.com	1403019583398
296274	Watch: JLo gives her account of J.Law and Jimmy Fallon's dance fail	http://entertainment.ie/celebrity-gossip/Watch-JLo-gives-her-account-of-JLaw-and-Jimmy-Fallons-dance-fail/267277.htm	Entertainment.ie	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	entertainment.ie	1403019583667
296275	The Tonight Show comes to Universal Orlando and Diagon Alley	http://www.themeparkinsider.com/flume/201406/4074/	Theme Park Insider	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.themeparkinsider.com	1403019583976
296276	Video: Jimmy Fallon Dances With Jennifer Lopez, Jennifer Lawrence Is Still  ...	http://www.toofab.com/2014/06/17/jimmy-fallon-dances-with-jennifer-lopez-jennifer-lawrence-still-waiting-video/	TooFab.com	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.toofab.com	1403019584232
296277	Jennifer Lopez Defies Gravity With Her Perky Cleavage! Get Ready For A Booby  ...	http://perezhilton.com/cocoperez/2014-06-17-jennifer-lopez-shows-major-cleavage-on-tonight-show-with-jimmy-fallon	PerezHilton.com	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	perezhilton.com	1403019584485
296278	Jimmy Fallon Gets His Dance With Jennifer Lopez	http://www.andpop.com/2014/06/17/jimmy-fallon-gets-dance-jennifer-lopez/	andPOP	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.andpop.com	1403019584789
296279	'The Tonight Show' Heads To Orlando In 'Miami Vice' Style	http://www.huffingtonpost.com/2014/06/17/the-tonight-show-miami-vice-orlando-video_n_5502722.html	Huffington Post \(satire\)	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.huffingtonpost.com	1403019585174
296280	Jimmy Fallon Keeps Word and Dances With Jennifer Lopez - WATCH VIDEO	http://www.gossipcop.com/jennifer-lopez-daancing-jimmy-fallon-dance-video-tonight-show-watch/	GossipCop	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.gossipcop.com	1403019585447
296281	Jimmy Fallon hypes up Harry Potter with first Orlando show	http://www.bizjournals.com/orlando/blog/2014/06/jimmy-fallon-hypes-up-harry-potter-with-first.html	Orlando Business Journal \(blog\)	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.bizjournals.com	1403019585678
296282	Jennifer Lopez Makes Jimmy Fallon Faint With Performance Of “First Love”: Watch	http://www.idolator.com/7523045/jennifer-lopez-first-love-tonight-show	Idolator\: All About The Music	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.idolator.com	1403019585927
296283	WATCH: Jennifer Lopez Dances With Jimmy Fallon After "Dissing" Him At Met Gala	http://www.latina.com/buzz/jennifer-lopez-dances-jimmy-fallon-video	Latina	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.latina.com	1403019586447
296284	VIDEO: Keenen Ivory Wayans Talks J-Lo, 'Last Comic Standing' & More on  ...	http://www.broadwayworld.com/bwwcomedy/article/VIDEO-Keenen-Ivory-Wayans-Talks-J-Lo-Last-Comic-Standing-More-on-TONIGHT-20140617	Broadway World	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.broadwayworld.com	1403019586670
296285	VIDEO: Jimmy Fallon & THE TONIGHT SHOW Take Orlando!	http://www.broadwayworld.com/bwwcomedy/article/VIDEO-Jimmy-Fallon-THE-TONIGHT-SHOW-Take-Orlando-20140617	Broadway World	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.broadwayworld.com	1403019586873
296286	Jimmy Fallon, Jennifer Lopez Finally Get Their Dance On Tonight Show	http://www.mtv.co.uk/jennifer-lopez/news/jimmy-fallon-jennifer-lopez-finally-get-their-dance-on-tonight-show	MTV UK	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.mtv.co.uk	1403019587311
296287	Jennifer Lopez Tangos With Jimmy Fallon After Jennifer Lawrence Dance Diss  ...	http://popcrush.com/jennifer-lopez-tangos-jimmy-fallon-jennifer-lawrence-video/	PopCrush	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	popcrush.com	1403019587558
296288	Jennifer Lopez Defies the Laws of Gravity in Sexy White Dress (PHOTO)​	http://thestir.cafemom.com/beauty_style/173742/jennifer_lopez_defies_the_laws	The Stir	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	thestir.cafemom.com	1403019587881
296289	VIDEO: Jennifer Lopez & Jimmy Fallon Have Their Dance on TONIGHT	http://www.broadwayworld.com/bwwmusic/article/VIDEO-Jennifer-Lopez-Jimmy-Fallon-Have-Their-Dance-on-TONIGHT-20140617	Broadway World	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.broadwayworld.com	1403019588162
296290	Jennifer Lopez Finally Dances With Jimmy Fallon After Met Gala Diss with  ...	http://www.usmagazine.com/celebrity-news/news/jennifer-lopez-dances-with-jimmy-fallon-after-met-gala-diss--2014176	Us Magazine	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.usmagazine.com	1403019588390
296291	JIMMY FALLON to Take 'Tonight Show' on the Road to Universal Orlando This  ...	http://www.broadwayworld.com/bwwcomedy/article/JIMMY-FALLON-to-Take-Tonight-Show-on-the-Road-to-Universal-Orlando-This-June-20140616	Broadway World	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.broadwayworld.com	1403019588684
296292	Brian Williams Likes Big Butts, Cannot Lie, In A New Tonight Show Rap Mashup	http://www.mtv.com/news/1847801/brian-williams-babys-got-back-tonight-show/	MTV.com	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.mtv.com	1403019588887
296293	Jennifer Lopez Talks World Cup 2014, Not Dancing with Jennifer Lawrence and  ...	http://www.fashiontimes.com/articles/8658/20140617/jennifer-lopez-guests-tonight-show-talks-world-cup-2014-dancing.htm	Fashion Times	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.fashiontimes.com	1403019589113
296294	Jimmy Fallon takes Tonight Show to Orlando this week	http://www.thenational.ae/arts-culture/film/jimmy-fallon-takes-tonight-show-to-orlando-this-week	The National	e	dYczrvB7ST8vb6MkZLIi2pNG5soTM	www.thenational.ae	1403019589324
